OBJECTID,DruhNehody,HlavniPricina,Zavineni,Datum,Den,DenNoc,Alkohol,Usmrceno,Tezce,Lehce,StavPovrchu,Pocasi,SpecifikaceMista,DruhVozidla,Smyk,Skoda,X,Y,x,y
3443,Srážka s jedoucím nekolejovým vozidlem,Nedání přednosti v jizdě,Řidičem motorového vozidla,11/15/2018,Čtvrtek,Den,Ne,0,0,0,"Suchý, neznečištěný",Neztížené,Žádné,Osobní automobil,Ne,200000,16.5887526820001,49.2254715770001,1846651.501455798,6313206.160400522
3445,Srážka s jedoucím nekolejovým vozidlem,Nedání přednosti v jizdě,Řidičem motorového vozidla,11/16/2018,Pátek,Den,Ne,0,0,0,"Suchý, neznečištěný",Neztížené,Žádné,Osobní automobil,Ne,20000,16.5712086840001,49.2090137810001,1844698.512531959,6310401.362801944
3447,Srážka s pevnou překážkou,Nesprávný způsob jízdy,Řidičem motorového vozidla,11/15/2018,Čtvrtek,Den,Nezjišťováno,0,0,0,"Suchý, neznečištěný",Neztížené,Žádné,Nákladní automobil,Ne,0,16.618356336,49.1929316170001,1849946.9651446952,6307661.483573356
3448,Srážka s jedoucím nekolejovým vozidlem,Nesprávný způsob jízdy,Řidičem motorového vozidla,11/16/2018,Pátek,Den,Ne,0,0,0,"Suchý, neznečištěný",Neztížené,Přechod pro chodce nebo v jeho blízkosti,Osobní automobil,Ne,10000,16.594663688,49.206450654,1847309.5116337903,6309964.629387889
3450,Srážka s jedoucím nekolejovým vozidlem,Nesprávný způsob jízdy,Řidičem motorového vozidla,11/16/2018,Pátek,Den,Nezjišťováno,0,0,0,"Suchý, neznečištěný",Neztížené,Čerpadlo pohonných hmot,"Nezjištěno, řidič ujel",Ne,0,16.536989686,49.223086462,1840889.27109914,6312799.622533367
3451,"Srážka s vozidlem zaparkovaným, odstaveným",Nesprávný způsob jízdy,Řidičem motorového vozidla,11/16/2018,Pátek,Noc,Nezjišťováno,0,0,0,"Suchý, neznečištěný",Neztížené,Výjezd z parkoviště,"Nezjištěno, řidič ujel",Ne,0,16.589391683,49.209889832,1846722.6347217308,6310550.639077063
3453,Srážka s chodcem,Nezaviněná řidičem,Chodcem,11/16/2018,Pátek,Den,Pod vlivem alkoholu,0,1,0,"Suchý, neznečištěný",Neztížené,Přechod pro chodce nebo v jeho blízkosti,Osobní automobil,Ne,20000,16.553315684,49.2178952200001,1842706.6728831935,6311914.854008845
3458,"Srážka s vozidlem zaparkovaným, odstaveným",Nesprávný způsob jízdy,Řidičem motorového vozidla,11/17/2018,Sobota,Noc,Nezjišťováno,0,0,0,"Suchý, neznečištěný",Neztížené,Žádné,"Nezjištěno, řidič ujel",Ne,0,16.650711222,49.191424861,1853548.6945788902,6307404.826853431
3461,Srážka s pevnou překážkou,Nesprávný způsob jízdy,Řidičem motorového vozidla,11/17/2018,Sobota,Noc,Nezjišťováno,0,0,0,"Suchý, neznečištěný",Neztížené,Výjezd z parkoviště,"Nezjištěno, řidič ujel",Ne,0,16.5798086840001,49.2187042560001,1845655.8601527812,6312052.73582077
3462,"Srážka s vozidlem zaparkovaným, odstaveným",Nesprávný způsob jízdy,Řidičem motorového vozidla,11/18/2018,Neděle,Den,Nezjišťováno,0,0,0,"Suchý, neznečištěný",Neztížené,Přechod pro chodce nebo v jeho blízkosti,Osobní automobil,Ne,0,16.6622446870001,49.2081197360001,1854832.5940297742,6310249.0231341375
3466,Srážka s jedoucím nekolejovým vozidlem,Nedání přednosti v jizdě,Řidičem motorového vozidla,11/19/2018,Pondělí,Den,Ne,0,0,0,"Suchý, neznečištěný",Neztížené,Žádné,Nákladní automobil,Ne,150000,16.6876906850001,49.1990002810001,1857665.2295698614,6308695.282454909
3468,Srážka s chodcem,Nezaviněná řidičem,Chodcem,11/19/2018,Pondělí,Den,Pod vlivem alkoholu,0,0,1,"Suchý, neznečištěný",Neztížené,Přechod pro chodce nebo v jeho blízkosti,Osobní automobil,Ne,0,16.6146326850001,49.191284884,1849532.4502114865,6307380.983948708
3469,"Srážka s vozidlem zaparkovaným, odstaveným",Nesprávný způsob jízdy,Řidičem motorového vozidla,11/18/2018,Neděle,Noc,Nezjišťováno,0,0,0,"Suchý, neznečištěný",Neztížené,Přechod pro chodce nebo v jeho blízkosti,"Nezjištěno, řidič ujel",Ne,0,16.677524681,49.203226498,1856533.5551811745,6309415.294822946
3470,Srážka s pevnou překážkou,Nesprávný způsob jízdy,Řidičem motorového vozidla,11/19/2018,Pondělí,Den,Ne,0,0,0,"Suchý, neznečištěný",Neztížené,"Most, nadjezd, podjezd, tunel",Nákladní automobil,Ne,50000,16.6155616890001,49.19182791,1849635.8664637113,6307473.480358279
3472,"Srážka s vozidlem zaparkovaným, odstaveným",Nesprávný způsob jízdy,Řidičem motorového vozidla,11/19/2018,Pondělí,Noc,Nezjišťováno,0,0,0,Mokrý,Neztížené,Přechod pro chodce nebo v jeho blízkosti,"Nezjištěno, řidič ujel",Ne,0,16.5429126870001,49.194230035,1841548.6165544325,6307882.658835736
3473,"Srážka s vozidlem zaparkovaným, odstaveným",Nesprávný způsob jízdy,Řidičem motorového vozidla,11/19/2018,Pondělí,Den,Nezjišťováno,0,0,0,"Suchý, neznečištěný",Neztížené,Přechod pro chodce nebo v jeho blízkosti,Osobní automobil,Ne,5000,16.590929685,49.2257965920001,1846893.844321212,6313261.560047236
3475,"Srážka s vozidlem zaparkovaným, odstaveným",Nesprávný způsob jízdy,Řidičem motorového vozidla,11/20/2018,Úterý,Den,Nezjišťováno,0,0,0,"Suchý, neznečištěný",Neztížené,Žádné,"Nezjištěno, řidič ujel",Ne,0,16.6212846760001,49.2031164890001,1850272.9464623693,6309396.552023649
3477,Srážka s chodcem,Nedání přednosti v jizdě,Řidičem motorového vozidla,11/20/2018,Úterý,Den,Ne,0,0,1,Mokrý,Neztížené,Přechod pro chodce nebo v jeho blízkosti,Nákladní automobil,Ne,0,16.636378684,49.2142310420001,1851953.2037469533,6311290.406344382
3478,Srážka s pevnou překážkou,Nesprávný způsob jízdy,Řidičem motorového vozidla,11/20/2018,Úterý,Den,Ne,0,0,0,Mokrý,Neztížené,Přechod pro chodce nebo v jeho blízkosti,Osobní automobil,Ne,5000,16.604773688,49.200926381,1848434.9516857096,6309023.420733637
3479,Srážka s pevnou překážkou,Nepřiměřená rychlost jízdy,Řidičem motorového vozidla,11/20/2018,Úterý,Den,Nezjišťováno,0,0,0,Mokrý,Neztížené,Žádné,Osobní automobil,Ne,120000,16.6345006780001,49.19485107,1851744.1450753298,6307988.449300766
3481,Srážka s jedoucím nekolejovým vozidlem,Nedání přednosti v jizdě,Řidičem motorového vozidla,11/21/2018,Středa,Den,Ne,0,0,0,"Suchý, neznečištěný",Neztížené,Žádné,Osobní automobil,Ne,20000,16.6344966820001,49.214141039,1851743.7002426474,6311275.068653662
3482,Srážka s chodcem,Nepřiměřená rychlost jízdy,Řidičem motorového vozidla,11/21/2018,Středa,Den,Nezjišťováno,1,0,0,"Suchý, neznečištěný",Neztížené,Žádné,Osobní automobil,Ne,50000,16.648943683,49.228110701,1853351.9330374515,6313656.016441191
3484,"Srážka s vozidlem zaparkovaným, odstaveným",Nesprávný způsob jízdy,Řidičem motorového vozidla,11/21/2018,Středa,Noc,Nezjišťováno,0,0,0,"Suchý, neznečištěný",Neztížené,Žádné,"Nezjištěno, řidič ujel",Ne,0,16.6182299390001,49.1991654970001,1849932.8946950205,6308723.42882776
3485,Srážka s jedoucím nekolejovým vozidlem,Nedání přednosti v jizdě,Řidičem motorového vozidla,11/20/2018,Úterý,Den,Nezjišťováno,0,0,0,Mokrý,Déšť,Čerpadlo pohonných hmot,"Nezjištěno, řidič ujel",Ne,0,16.6153052080001,49.2205037250001,1849607.315129392,6312359.422536705
3487,Srážka s jedoucím nekolejovým vozidlem,Nedání přednosti v jizdě,Řidičem motorového vozidla,11/22/2018,Čtvrtek,Den,Ne,0,0,0,Mokrý,Déšť,Žádné,Osobní automobil,Ne,5000,16.571617684,49.2097478220001,1844744.0422036925,6310526.44084979
3488,Srážka s chodcem,Nedání přednosti v jizdě,Řidičem motorového vozidla,11/22/2018,Čtvrtek,Den,Ne,0,0,3,Mokrý,Slabý déšť,Přechod pro chodce nebo v jeho blízkosti,Osobní automobil,Ne,5000,16.5363046840001,49.2220744200001,1840813.0170253129,6312627.128018879
3489,Srážka s chodcem,Nedání přednosti v jizdě,Řidičem motorového vozidla,11/22/2018,Čtvrtek,Den,Ne,0,0,1,Mokrý,Slabý déšť,Přechod pro chodce nebo v jeho blízkosti,Osobní automobil,Ne,20000,16.609921688,49.2097728260001,1849008.0244243157,6310530.701477627
3490,Srážka s lesní zvěří,Nezaviněná řidičem,"Lesní zvěří, domácim zvířetem",11/23/2018,Pátek,Noc,Nezjišťováno,0,0,0,Mokrý,Neztížené,Přechod pro chodce nebo v jeho blízkosti,Osobní automobil,Ne,50000,16.6810676760001,49.2166621540001,1856927.9595804615,6311704.710254988
3493,Srážka s pevnou překážkou,Nesprávný způsob jízdy,Řidičem motorového vozidla,11/22/2018,Čtvrtek,Den,Nezjišťováno,0,0,0,Mokrý,Neztížené,Žádné,Osobní automobil,Ne,20000,16.612685173,49.1953632400001,1849315.6541673308,6308075.696111524
3494,"Srážka s vozidlem zaparkovaným, odstaveným",Nesprávný způsob jízdy,Řidičem motorového vozidla,11/21/2018,Středa,Noc,Nezjišťováno,0,0,0,Mokrý,Neztížené,Žádné,"Nezjištěno, řidič ujel",Ne,0,16.589324682,49.196881176,1846715.1762045294,6308334.277818122
3498,Srážka s chodcem,Nezaviněná řidičem,Chodcem,11/23/2018,Pátek,Den,Ne,0,0,1,Mokrý,Déšť,Přechod pro chodce nebo v jeho blízkosti,Osobní automobil,Ne,30000,16.6156326890001,49.196256137,1849643.7701475567,6308227.800924426
3501,Srážka s chodcem,Nedání přednosti v jizdě,Řidičem motorového vozidla,11/24/2018,Sobota,Den,Ne,0,0,1,Mokrý,Slabý déšť,Přechod pro chodce nebo v jeho blízkosti,Osobní automobil,Ne,5000,16.603852676,49.2165471530001,1848332.4250988562,6311685.111618523
3503,"Srážka s vozidlem zaparkovaným, odstaveným",Nesprávný způsob jízdy,Řidičem motorového vozidla,11/24/2018,Sobota,Den,Nezjišťováno,0,0,0,Mokrý,Neztížené,Žádné,Osobní automobil,Ne,1000,16.6796856770001,49.2032914960001,1856774.1161555059,6309426.368886207
3506,Srážka s chodcem,Nedání přednosti v jizdě,Řidičem motorového vozidla,11/26/2018,Pondělí,Den,Ne,0,0,1,"Suchý, neznečištěný",Neztížené,Přechod pro chodce nebo v jeho blízkosti,Osobní automobil,Ne,10000,16.548513687,49.2191112720001,1842172.1170223607,6312122.103307467
3507,Srážka s pevnou překážkou,Nesprávný způsob jízdy,Řidičem motorového vozidla,11/26/2018,Pondělí,Den,Ne,0,0,0,Mokrý,Neztížené,Výjezd z parkoviště,Nákladní automobil,Ne,5000,16.55321668,49.2177962110001,1842695.6518083278,6311897.980328426
3508,"Srážka s vozidlem zaparkovaným, odstaveným",Nesprávný způsob jízdy,Řidičem motorového vozidla,11/26/2018,Pondělí,Noc,Nezjišťováno,0,0,0,"Suchý, neznečištěný",Neztížené,Přechod pro chodce nebo v jeho blízkosti,"Nezjištěno, řidič ujel",Ne,0,16.621139687,49.193540999,1850256.8063607148,6307765.2862663735
3510,Srážka s jedoucím nekolejovým vozidlem,Nedání přednosti v jizdě,Řidičem motorového vozidla,11/26/2018,Pondělí,Den,Ne,0,0,0,"Suchý, neznečištěný",Neztížené,Žádné,Osobní automobil,Ne,80000,16.624260652,49.2067775090001,1850604.2305952976,6310020.321233007
3511,Srážka s pevnou překážkou,Nesprávný způsob jízdy,Řidičem motorového vozidla,11/26/2018,Pondělí,Noc,Nezjišťováno,0,0,0,"Suchý, neznečištěný",Neztížené,Žádné,"Nezjištěno, řidič ujel",Ne,0,16.58076168,49.215543107,1845761.9471822258,6311514.002586416
3512,Srážka s pevnou překážkou,Nesprávný způsob jízdy,Řidičem motorového vozidla,11/26/2018,Pondělí,Den,Ne,1,0,0,"Suchý, neznečištěný",Neztížené,Zastávka MHD,Osobní automobil,Ne,110000,16.578821686,49.2122999440001,1845545.9880380041,6310961.328065798
3513,Srážka s jedoucím nekolejovým vozidlem,Nesprávný způsob jízdy,Řidičem motorového vozidla,11/26/2018,Pondělí,Den,Ne,0,0,0,"Suchý, neznečištěný",Neztížené,Žádné,Osobní automobil,Ne,70000,16.6382376760001,49.213271993,1852160.1457897879,6311126.973262797
3514,"Srážka s vozidlem zaparkovaným, odstaveným",Nesprávný způsob jízdy,Řidičem motorového vozidla,11/25/2018,Neděle,Noc,Nezjišťováno,0,0,0,"Suchý, neznečištěný",Neztížené,Přechod pro chodce nebo v jeho blízkosti,"Nezjištěno, řidič ujel",Ne,0,16.589929677,49.2121389340001,1846782.5239398621,6310933.890943266
3516,"Srážka s vozidlem zaparkovaným, odstaveným",Nesprávný způsob jízdy,Řidičem motorového vozidla,11/26/2018,Pondělí,Noc,Nezjišťováno,0,0,0,"Suchý, neznečištěný",Neztížené,Žádné,"Nezjištěno, řidič ujel",Ne,0,16.61977668,49.219213283,1850105.077115526,6312139.4890690185
3519,Srážka s jedoucím nekolejovým vozidlem,Nedání přednosti v jizdě,Řidičem motorového vozidla,11/27/2018,Úterý,Den,Ne,0,0,0,"Suchý, neznečištěný",Neztížené,Přechod pro chodce nebo v jeho blízkosti,Nákladní automobil,Ne,0,16.642069684,49.20747971,1852586.7229690591,6310139.968404646
3520,Srážka s pevnou překážkou,Nesprávný způsob jízdy,Řidičem motorového vozidla,11/27/2018,Úterý,Den,Ne,0,0,0,"Suchý, neznečištěný",Neztížené,Žádné,Nákladní automobil,Ne,0,16.606038687,49.19656316,1848575.7707302438,6308280.102861172
3522,"Srážka s vozidlem zaparkovaným, odstaveným",Nesprávný způsob jízdy,Řidičem motorového vozidla,11/27/2018,Úterý,Den,Nezjišťováno,0,0,0,"Suchý, neznečištěný",Neztížené,Přechod pro chodce nebo v jeho blízkosti,Osobní automobil,Ne,4000,16.6061476850001,49.210219841,1848587.9043321046,6310606.872236034
3525,"Srážka s vozidlem zaparkovaným, odstaveným",Nesprávný způsob jízdy,Řidičem motorového vozidla,11/27/2018,Úterý,Den,Ne,0,0,0,"Suchý, neznečištěný",Neztížené,Přechod pro chodce nebo v jeho blízkosti,Osobní automobil,Ne,10000,16.6106296890001,49.210694867,1849086.838735119,6310687.816786215
3526,Srážka s jedoucím nekolejovým vozidlem,Nedání přednosti v jizdě,Řidičem motorového vozidla,11/16/2018,Pátek,Den,Nezjišťováno,0,0,0,"Suchý, neznečištěný",Neztížené,Žádné,"Nezjištěno, řidič ujel",Ne,0,16.6752826750001,49.2060586370001,1856283.9762149039,6309897.835270195
3527,"Srážka s vozidlem zaparkovaným, odstaveným",Nesprávný způsob jízdy,Řidičem motorového vozidla,11/28/2018,Středa,Noc,Nezjišťováno,0,0,0,"Suchý, neznečištěný",Neztížené,Přechod pro chodce nebo v jeho blízkosti,"Nezjištěno, řidič ujel",Ne,0,16.5992506860001,49.206383654,1847820.1339154236,6309953.213503898
3528,Srážka s jedoucím nekolejovým vozidlem,Nedání přednosti v jizdě,Řidičem motorového vozidla,11/28/2018,Středa,Den,Ne,0,1,0,"Suchý, neznečištěný",Neztížené,Žádné,Osobní automobil,Ne,80000,16.625445681,49.2175341990001,1850736.1474201528,6311853.326906943
3529,"Srážka s vozidlem zaparkovaným, odstaveným",Nesprávný způsob jízdy,Řidičem motorového vozidla,11/28/2018,Středa,Den,Ne,0,0,0,"Suchý, neznečištěný",Neztížené,Žádné,Osobní automobil,Ne,20000,16.580604684,49.203510511,1845744.4704674508,6309463.683771724
3532,Srážka s chodcem,Nezaviněná řidičem,Chodcem,11/28/2018,Středa,Den,Ne,0,1,0,"Suchý, neznečištěný",Neztížené,Přechod pro chodce nebo v jeho blízkosti,Osobní automobil,Ne,0,16.594690644,49.224013665,1847312.512361984,6312957.660015584
3533,Jiný druh nehody,Nedání přednosti v jizdě,Řidičem motorového vozidla,11/28/2018,Středa,Den,Nezjišťováno,0,0,4,"Suchý, neznečištěný",Neztížené,Žádné,Osobní automobil,Ne,0,16.6194856870001,49.2132479900001,1850072.6839229455,6311122.882913664
3535,Srážka s jedoucím nekolejovým vozidlem,Nesprávný způsob jízdy,Řidičem motorového vozidla,11/28/2018,Středa,Den,Nezjišťováno,0,0,0,"Suchý, neznečištěný",Neztížené,Přechod pro chodce nebo v jeho blízkosti,"Nezjištěno, řidič ujel",Ne,0,16.6176696750001,49.1921759300001,1849870.5263918305,6307532.760927473
3536,"Srážka s vozidlem zaparkovaným, odstaveným",Nesprávný způsob jízdy,Řidičem motorového vozidla,11/28/2018,Středa,Noc,Nezjišťováno,0,0,0,"Suchý, neznečištěný",Neztížené,Přechod pro chodce nebo v jeho blízkosti,"Nezjištěno, řidič ujel",Ne,0,16.6315716780001,49.2110868880001,1851418.0902867967,6310754.617849253
3541,Srážka s pevnou překážkou,Nesprávný způsob jízdy,Řidičem motorového vozidla,11/29/2018,Čtvrtek,Den,Ne,0,0,0,"Suchý, neznečištěný",Neztížené,Žádné,Nákladní automobil,Ne,0,16.638353678,49.204593566,1852173.0590733553,6309648.212710003
3545,"Srážka s vozidlem zaparkovaným, odstaveným",Nesprávný způsob jízdy,Řidičem motorového vozidla,11/29/2018,Čtvrtek,Den,Nezjišťováno,0,0,0,"Suchý, neznečištěný",Neztížené,Přechod pro chodce nebo v jeho blízkosti,"Nezjištěno, řidič ujel",Ne,0,16.596848681,49.2062696470001,1847552.7439419387,6309933.788305337
3546,"Srážka s vozidlem zaparkovaným, odstaveným",Nesprávný způsob jízdy,Řidičem motorového vozidla,11/30/2018,Pátek,Noc,Nezjišťováno,0,0,0,"Suchý, neznečištěný",Neztížené,Přechod pro chodce nebo v jeho blízkosti,"Nezjištěno, řidič ujel",Ne,0,16.593417346,49.206049213,1847170.7694769956,6309896.2295612255
3548,Srážka s jedoucím nekolejovým vozidlem,Nedání přednosti v jizdě,Řidičem motorového vozidla,11/30/2018,Pátek,Den,Ne,0,0,0,"Suchý, neznečištěný",Neztížené,Žádné,Osobní automobil,Ne,150000,16.6137026860001,49.1966061620001,1849428.923196369,6308287.428357448
3549,"Srážka s vozidlem zaparkovaným, odstaveným",Nesprávný způsob jízdy,Řidičem motorového vozidla,11/30/2018,Pátek,Noc,Nezjišťováno,0,0,0,"Suchý, neznečištěný",Neztížené,Žádné,"Nezjištěno, řidič ujel",Ne,0,16.622801268,49.2112237640001,1850441.7727115473,6310777.94188346
3551,"Srážka s vozidlem zaparkovaným, odstaveným",Nesprávný způsob jízdy,Řidičem motorového vozidla,11/30/2018,Pátek,Den,Nezjišťováno,0,0,0,"Suchý, neznečištěný",Neztížené,Přechod pro chodce nebo v jeho blízkosti,"Nezjištěno, řidič ujel",Ne,0,16.6261946820001,49.202572461,1850819.52583008,6309303.863787316
3553,Srážka s pevnou překážkou,Nesprávný způsob jízdy,Řidičem motorového vozidla,11/30/2018,Pátek,Den,Nezjišťováno,0,0,0,"Suchý, neznečištěný",Neztížené,Žádné,Osobní automobil,Ne,5000,16.6186646780001,49.193835011,1849981.2896191298,6307815.368999459
3555,Srážka s chodcem,Nedání přednosti v jizdě,Řidičem motorového vozidla,11/30/2018,Pátek,Den,Ne,0,1,0,"Suchý, neznečištěný",Neztížené,Přechod pro chodce nebo v jeho blízkosti,Osobní automobil,Ne,2000,16.6121776800001,49.2067326710001,1849259.160304991,6310012.681398607
3559,Srážka s pevnou překážkou,Nesprávný způsob jízdy,Řidičem motorového vozidla,11/30/2018,Pátek,Den,Ne,0,0,0,"Suchý, neznečištěný",Neztížené,Žádné,Osobní automobil,Ne,10000,16.5916936890001,49.200070338,1846978.892857458,6308877.580167013
3562,"Srážka s vozidlem zaparkovaným, odstaveným",Nesprávný způsob jízdy,Řidičem motorového vozidla,12/1/2018,Sobota,Den,Nezjišťováno,0,0,0,Rozbředlý sníh,Neztížené,Přechod pro chodce nebo v jeho blízkosti,Osobní automobil,Ne,1000,16.614535688,49.1984722540001,1849521.6525548364,6308605.327846054
3564,Srážka s pevnou překážkou,Nesprávný způsob jízdy,Řidičem motorového vozidla,11/30/2018,Pátek,Den,Nezjišťováno,0,0,0,"Suchý, neznečištěný",Neztížené,Žádné,"Nezjištěno, řidič ujel",Ne,0,16.6754466780001,49.2098618220001,1856302.232945353,6310545.866222143
3565,Srážka s pevnou překážkou,Nepřiměřená rychlost jízdy,Řidičem motorového vozidla,12/1/2018,Sobota,Den,Ne,0,0,0,"Náledí, ujetý sníh - neposypané",Neztížené,Žádné,Osobní automobil,Ano,20000,16.634508688,49.2185062450001,1851745.0367444495,6312018.989134311
3566,"Srážka s vozidlem zaparkovaným, odstaveným",Nesprávný způsob jízdy,Řidičem motorového vozidla,12/1/2018,Sobota,Noc,Nezjišťováno,0,0,0,Rozbředlý sníh,Neztížené,Čerpadlo pohonných hmot,"Nezjištěno, řidič ujel",Ne,0,16.673240682,49.209036783,1856056.6625939363,6310405.282235007
3568,Srážka s chodcem,Nesprávný způsob jízdy,Řidičem motorového vozidla,12/1/2018,Sobota,Den,Ne,0,1,0,Mokrý,Sněžení,Přechod pro chodce nebo v jeho blízkosti,Trolejbus,Ne,0,16.61405168,49.1918469140001,1849467.7730307365,6307476.717425666
3569,"Srážka s vozidlem zaparkovaným, odstaveným",Nesprávný způsob jízdy,Řidičem motorového vozidla,12/1/2018,Sobota,Noc,Ne,0,0,0,Mokrý,Neztížené,Žádné,Nákladní automobil,Ne,0,16.5724416800001,49.1998223260001,1844835.7690188293,6308835.327842215
3571,"Srážka s vozidlem zaparkovaným, odstaveným",Nesprávný způsob jízdy,Řidičem motorového vozidla,12/2/2018,Neděle,Den,Nezjišťováno,0,0,0,"Náledí, ujetý sníh - neposypané","Námraza, náledí",Žádné,"Nezjištěno, řidič ujel",Ne,0,16.66135868,49.2087567670001,1854733.9641816926,6310357.568944118
3573,Srážka s pevnou překážkou,Nepřiměřená rychlost jízdy,Řidičem motorového vozidla,12/2/2018,Neděle,Noc,Ne,0,0,0,Mokrý,Déšť,"Most, nadjezd, podjezd, tunel",Osobní automobil,Ano,80000,16.604487686,49.2203843340001,1848403.1140887043,6312339.074169451
3574,Srážka s chodcem,Nezaviněná řidičem,Chodcem,12/3/2018,Pondělí,Den,Ne,0,0,1,Mokrý,Neztížené,Přechod pro chodce nebo v jeho blízkosti,Tramvaj,Ne,0,16.6119816840001,49.190840855,1849237.3421300736,6307305.350961478
3575,Srážka s chodcem,Nesprávný způsob jízdy,Řidičem motorového vozidla,12/3/2018,Pondělí,Den,Ne,0,0,0,Mokrý,Neztížené,Přechod pro chodce nebo v jeho blízkosti,Autobus,Ne,0,16.6142366830001,49.192978967,1849488.3674704928,6307669.549170292
3576,Srážka s pevnou překážkou,Nesprávný způsob jízdy,Řidičem motorového vozidla,12/3/2018,Pondělí,Den,Ne,0,0,0,Mokrý,Neztížené,Přechod pro chodce nebo v jeho blízkosti,Osobní automobil,Ne,30000,16.6104146860001,49.208328748,1849062.904710641,6310284.63722298
3578,Srážka s chodcem,Nedání přednosti v jizdě,Řidičem motorového vozidla,12/3/2018,Pondělí,Den,Ne,0,0,1,Mokrý,Mlha,Přechod pro chodce nebo v jeho blízkosti,Osobní automobil,Ne,0,16.602166686,49.2104628610001,1848144.7415505738,6310648.282808151
3579,Srážka s tramvají,Nedání přednosti v jizdě,Řidičem motorového vozidla,12/3/2018,Pondělí,Den,Ne,0,0,2,Mokrý,Déšť,Žádné,Osobní automobil,Ne,40000,16.593304935,49.226411016,1847158.2559417188,6313366.291201551
3581,Srážka s pevnou překážkou,Nesprávný způsob jízdy,Řidičem motorového vozidla,12/3/2018,Pondělí,Den,Ne,0,0,0,Mokrý,Déšť,Přechod pro chodce nebo v jeho blízkosti,Osobní automobil,Ne,10000,16.5720376900001,49.1931889840001,1844790.797057744,6307705.323549992
3582,Srážka s pevnou překážkou,Nesprávný způsob jízdy,Řidičem motorového vozidla,12/3/2018,Pondělí,Den,Nezjišťováno,0,0,0,Mokrý,Déšť,Přechod pro chodce nebo v jeho blízkosti,Osobní automobil,Ne,70000,16.5705966790001,49.2072316960001,1844630.3844469967,6310097.709407697
3583,Srážka s pevnou překážkou,Nepřiměřená rychlost jízdy,Řidičem motorového vozidla,12/4/2018,Úterý,Den,Ne,0,0,0,Mokrý,Mlha,Žádné,Nákladní automobil,Ano,50000,16.6953616870001,49.193183977,1858519.1616063756,6307704.47065384
3585,Srážka s jedoucím nekolejovým vozidlem,Nesprávné předjíždění,Řidičem motorového vozidla,12/4/2018,Úterý,Den,Ne,0,0,0,Mokrý,Neztížené,Přechod pro chodce nebo v jeho blízkosti,Osobní automobil,Ne,80000,16.5950946900001,49.207919728,1847357.4905569642,6310214.943400819
3588,Srážka s chodcem,Nedání přednosti v jizdě,Řidičem motorového vozidla,12/4/2018,Úterý,Den,Ne,0,1,0,Mokrý,Neztížené,Přechod pro chodce nebo v jeho blízkosti,Osobní automobil,Ne,1000,16.53699369,49.2220994190001,1840889.7168223818,6312631.388857169
3589,Srážka s pevnou překážkou,Nesprávný způsob jízdy,Řidičem motorového vozidla,12/4/2018,Úterý,Den,Nezjišťováno,0,0,0,"Suchý, neznečištěný",Neztížené,Přechod pro chodce nebo v jeho blízkosti,Osobní automobil,Ne,0,16.610359685,49.2002223440001,1849056.7820273254,6308903.476627094
3590,"Srážka s vozidlem zaparkovaným, odstaveným",Nesprávný způsob jízdy,Řidičem motorového vozidla,12/4/2018,Úterý,Noc,Nezjišťováno,0,0,0,"Suchý, neznečištěný",Neztížené,Přechod pro chodce nebo v jeho blízkosti,"Nezjištěno, řidič ujel",Ne,0,16.6165756820001,49.194741064,1849748.743648141,6307969.710186208
3591,Srážka s chodcem,Nedání přednosti v jizdě,Řidičem motorového vozidla,12/4/2018,Úterý,Den,Ne,0,0,1,"Suchý, neznečištěný",Neztížené,Přechod pro chodce nebo v jeho blízkosti,Osobní automobil,Ne,5000,16.575631688,49.1921369240001,1845190.8790850148,6307526.116754425
3593,Srážka s lesní zvěří,Nezaviněná řidičem,"Lesní zvěří, domácim zvířetem",12/4/2018,Úterý,Noc,Nezjišťováno,0,0,0,Mokrý,Neztížené,Žádné,Osobní automobil,Ne,20000,16.683470678,49.221476384,1857195.460539476,6312525.1991967615
3596,Srážka s pevnou překážkou,Nepřiměřená rychlost jízdy,Řidičem motorového vozidla,12/5/2018,Středa,Noc,Ne,0,0,0,"Náledí, ujetý sníh - posypané","Námraza, náledí","Most, nadjezd, podjezd, tunel",Osobní automobil,Ano,60000,16.6044796780001,49.220556345,1848402.2226422273,6312368.390825332
3597,Srážka s pevnou překážkou,Nepřiměřená rychlost jízdy,Řidičem motorového vozidla,12/5/2018,Středa,Den,Ne,0,0,0,"Náledí, ujetý sníh - posypané","Námraza, náledí","Most, nadjezd, podjezd, tunel",Osobní automobil,Ano,50000,16.6047046840001,49.2204033350001,1848427.2701955722,6312342.312595577
3598,Srážka s jedoucím nekolejovým vozidlem,Nesprávný způsob jízdy,Řidičem motorového vozidla,12/5/2018,Středa,Den,Ne,0,0,1,"Suchý, neznečištěný",Neztížené,Žádné,Osobní automobil,Ne,10000,16.646955688,49.19374401,1853130.6304463544,6307799.867631674
3601,Srážka s chodcem,Nedání přednosti v jizdě,Řidičem motorového vozidla,12/5/2018,Středa,Den,Ne,0,0,2,Mokrý,Neztížené,Přechod pro chodce nebo v jeho blízkosti,Osobní automobil,Ne,15000,16.6859046880001,49.2068846770001,1857466.4132932618,6310038.581347897
